state,year,month,event_type,damage_property,damage_property_clean,damage_crops,damage_crops_clean
MONTANA,2018,April,Winter Storm,0.00K,0,0.00K,0
MONTANA,2018,April,Winter Storm,0.00K,0,0.00K,0
MONTANA,2018,April,Winter Storm,0.00K,0,0.00K,0
WYOMING,2018,April,Winter Storm,0.00K,0,0.00K,0
MISSISSIPPI,2018,April,Thunderstorm Wind,0.00K,0,0.00K,0
MISSISSIPPI,2018,April,Thunderstorm Wind,20.00K,20000,0.00K,0
MISSISSIPPI,2018,April,Thunderstorm Wind,30.00K,30000,0.00K,0
MISSISSIPPI,2018,April,Thunderstorm Wind,25.00K,25000,0.00K,0
MISSISSIPPI,2018,April,Thunderstorm Wind,70.00K,70000,0.00K,0
MISSISSIPPI,2018,April,Thunderstorm Wind,15.00K,15000,0.00K,0
LOUISIANA,2018,April,Thunderstorm Wind,5.00K,5000,0.00K,0
LOUISIANA,2018,April,Thunderstorm Wind,75.00K,75000,0.00K,0
MISSISSIPPI,2018,April,Strong Wind,9.00K,9000,0.00K,0
LOUISIANA,2018,April,Tornado,50.00K,50000,0.00K,0
LOUISIANA,2018,April,Thunderstorm Wind,0.00K,0,0.00K,0
LOUISIANA,2018,April,Thunderstorm Wind,0.00K,0,0.00K,0
LOUISIANA,2018,April,Thunderstorm Wind,0.00K,0,0.00K,0
TEXAS,2018,April,Thunderstorm Wind,0.00K,0,0.00K,0
LOUISIANA,2018,April,Hail,0.00K,0,0.00K,0
LOUISIANA,2018,April,Hail,0.00K,0,0.00K,0
LOUISIANA,2018,April,Hail,0.00K,0,0.00K,0
LOUISIANA,2018,April,Thunderstorm Wind,0.00K,0,0.00K,0
MISSISSIPPI,2018,April,Thunderstorm Wind,0.00K,0,0.00K,0
MISSISSIPPI,2018,April,Thunderstorm Wind,10.00K,10000,0.00K,0
MISSISSIPPI,2018,April,Thunderstorm Wind,20.00K,20000,0.00K,0
MISSISSIPPI,2018,April,Thunderstorm Wind,10.00K,10000,0.00K,0
TENNESSEE,2018,April,Thunderstorm Wind,5.00K,5000,0.00K,0
TENNESSEE,2018,April,Thunderstorm Wind,10.00K,10000,0.00K,0
MISSISSIPPI,2018,April,Thunderstorm Wind,30.00K,30000,0.00K,0
UTAH,2018,April,High Wind,0.00K,0,0.00K,0
UTAH,2018,April,High Wind,0.00K,0,0.00K,0
UTAH,2018,April,High Wind,0.00K,0,0.00K,0
MASSACHUSETTS,2018,April,Flood,0.00K,0,0.00K,0
MASSACHUSETTS,2018,April,Flood,0.00K,0,0.00K,0
MASSACHUSETTS,2018,April,Flood,0.00K,0,0.00K,0
MASSACHUSETTS,2018,April,Flood,0.00K,0,0.00K,0
LOUISIANA,2018,April,Thunderstorm Wind,4.00K,4000,0.00K,0
LOUISIANA,2018,April,Thunderstorm Wind,2.00K,2000,0.00K,0
KANSAS,2018,April,High Wind,0.00K,0,0.00K,0
KANSAS,2018,April,High Wind,0.00K,0,0.00K,0
KANSAS,2018,April,High Wind,0.00K,0,0.00K,0
KANSAS,2018,April,High Wind,0.00K,0,0.00K,0
KANSAS,2018,April,High Wind,0.00K,0,0.00K,0
KANSAS,2018,April,High Wind,0.00K,0,0.00K,0
KANSAS,2018,April,High Wind,0.00K,0,0.00K,0
WISCONSIN,2018,April,Winter Weather,0.00K,0,0.00K,0
WISCONSIN,2018,April,Winter Weather,0.00K,0,0.00K,0
WISCONSIN,2018,April,Winter Weather,0.00K,0,0.00K,0
WISCONSIN,2018,April,Winter Weather,0.00K,0,0.00K,0
WISCONSIN,2018,April,Winter Weather,0.00K,0,0.00K,0
NEBRASKA,2018,June,Thunderstorm Wind,0.00K,0,0.00K,0
ILLINOIS,2018,April,Heavy Snow,0.00K,0,0.00K,0
LOUISIANA,2018,April,Tornado,,0,0.00K,0
LOUISIANA,2018,April,Tornado,,0,0.00K,0
LOUISIANA,2018,April,Tornado,,0,0.00K,0
KANSAS,2018,April,Hail,,0,,0
KANSAS,2018,April,Hail,,0,,0
KANSAS,2018,April,Hail,0.00K,0,0.00K,0
KANSAS,2018,April,Hail,0.00K,0,0.00K,0
KANSAS,2018,April,Hail,0.00K,0,0.00K,0
KANSAS,2018,April,Hail,0.00K,0,0.00K,0
KANSAS,2018,April,Hail,0.00K,0,0.00K,0
TEXAS,2018,April,Hail,0.00K,0,0.00K,0
TEXAS,2018,April,Hail,0.00K,0,0.00K,0
TEXAS,2018,April,Hail,0.00K,0,0.00K,0
TEXAS,2018,April,Hail,0.00K,0,0.00K,0
TEXAS,2018,April,Hail,0.00K,0,0.00K,0
TEXAS,2018,April,Hail,0.00K,0,0.00K,0
TEXAS,2018,April,Hail,0.00K,0,0.00K,0
TEXAS,2018,April,Hail,0.00K,0,0.00K,0
GULF OF MEXICO,2018,April,Waterspout,0.00K,0,0.00K,0
GULF OF MEXICO,2018,April,Waterspout,0.00K,0,0.00K,0
GULF OF MEXICO,2018,April,Marine Thunderstorm Wind,0.00K,0,0.00K,0
GULF OF MEXICO,2018,April,Marine Thunderstorm Wind,0.00K,0,0.00K,0
GULF OF MEXICO,2018,April,Marine Thunderstorm Wind,0.00K,0,0.00K,0
GULF OF MEXICO,2018,April,Marine Thunderstorm Wind,0.00K,0,0.00K,0
NEVADA,2018,April,High Wind,,0,,0
NEVADA,2018,April,High Wind,,0,,0
NEVADA,2018,April,High Wind,,0,,0
NEVADA,2018,April,High Wind,,0,,0
CALIFORNIA,2018,April,High Wind,,0,,0
CALIFORNIA,2018,April,High Wind,,0,,0
KENTUCKY,2018,April,Thunderstorm Wind,,0,,0
KENTUCKY,2018,April,Thunderstorm Wind,,0,,0
KENTUCKY,2018,April,Thunderstorm Wind,,0,,0
KENTUCKY,2018,April,Thunderstorm Wind,,0,,0
FLORIDA,2018,April,Thunderstorm Wind,0.00K,0,0.00K,0
FLORIDA,2018,April,Thunderstorm Wind,2.00K,2000,0.00K,0
FLORIDA,2018,April,Thunderstorm Wind,0.00K,0,0.00K,0
FLORIDA,2018,April,Thunderstorm Wind,0.00K,0,0.00K,0
FLORIDA,2018,April,Thunderstorm Wind,0.00K,0,0.00K,0
FLORIDA,2018,April,Thunderstorm Wind,0.00K,0,0.00K,0
FLORIDA,2018,April,Thunderstorm Wind,0.00K,0,0.00K,0
FLORIDA,2018,April,Thunderstorm Wind,0.00K,0,0.00K,0
PENNSYLVANIA,2018,November,Flash Flood,0.00K,0,0.00K,0
PENNSYLVANIA,2018,November,Flash Flood,0.00K,0,0.00K,0
PENNSYLVANIA,2018,November,Flash Flood,0.00K,0,0.00K,0
PENNSYLVANIA,2018,November,Flash Flood,0.00K,0,0.00K,0
PENNSYLVANIA,2018,November,Flash Flood,0.00K,0,0.00K,0
PENNSYLVANIA,2018,November,Flash Flood,0.00K,0,0.00K,0
PENNSYLVANIA,2018,November,Flash Flood,0.00K,0,0.00K,0
PENNSYLVANIA,2018,November,Flash Flood,0.00K,0,0.00K,0
PENNSYLVANIA,2018,November,Flash Flood,0.00K,0,0.00K,0
PENNSYLVANIA,2018,November,Flash Flood,0.00K,0,0.00K,0
ALABAMA,2018,April,Thunderstorm Wind,,0,,0
ALABAMA,2018,April,Thunderstorm Wind,,0,,0
PENNSYLVANIA,2018,November,Flash Flood,0.00K,0,0.00K,0
PENNSYLVANIA,2018,November,Flash Flood,0.00K,0,0.00K,0
PENNSYLVANIA,2018,November,Flash Flood,0.00K,0,0.00K,0
NEW JERSEY,2018,November,Coastal Flood,0.00K,0,0.00K,0
NEW JERSEY,2018,November,Coastal Flood,0.00K,0,0.00K,0
NEW JERSEY,2018,November,Coastal Flood,0.00K,0,0.00K,0
NEW JERSEY,2018,November,Coastal Flood,0.00K,0,0.00K,0
PENNSYLVANIA,2018,November,Coastal Flood,0.00K,0,0.00K,0
CALIFORNIA,2018,April,Debris Flow,0.00K,0,0.00K,0
CALIFORNIA,2018,April,Flood,0.00K,0,0.00K,0
CALIFORNIA,2018,April,High Wind,0.00K,0,0.00K,0
CALIFORNIA,2018,April,High Wind,0.00K,0,0.00K,0
CALIFORNIA,2018,April,High Wind,0.00K,0,0.00K,0
CALIFORNIA,2018,April,High Wind,0.00K,0,0.00K,0
CALIFORNIA,2018,April,High Wind,0.00K,0,0.00K,0
CALIFORNIA,2018,April,High Wind,0.00K,0,0.00K,0
CALIFORNIA,2018,April,High Wind,0.00K,0,0.00K,0
CALIFORNIA,2018,April,High Wind,0.00K,0,0.00K,0
CALIFORNIA,2018,April,High Wind,0.00K,0,0.00K,0
CALIFORNIA,2018,April,High Wind,0.00K,0,0.00K,0
CALIFORNIA,2018,April,High Wind,0.00K,0,0.00K,0
CALIFORNIA,2018,April,High Wind,0.00K,0,0.00K,0
CALIFORNIA,2018,April,High Wind,0.00K,0,0.00K,0
CALIFORNIA,2018,April,High Wind,0.00K,0,0.00K,0
CALIFORNIA,2018,April,High Wind,0.00K,0,0.00K,0
CALIFORNIA,2018,April,High Wind,0.00K,0,0.00K,0
CALIFORNIA,2018,April,High Wind,0.00K,0,0.00K,0
WEST VIRGINIA,2018,April,Flood,2.00K,2000,0.00K,0
OHIO,2018,April,Flood,1.00K,1000,0.00K,0
OHIO,2018,April,Flood,2.00K,2000,0.00K,0
NEW YORK,2018,November,Winter Weather,,0,,0
NEW YORK,2018,November,Winter Weather,,0,,0
NEW YORK,2018,November,Winter Weather,,0,,0
NEW YORK,2018,November,Winter Weather,,0,,0
NEW YORK,2018,November,Winter Weather,,0,,0
NEW YORK,2018,November,Winter Storm,,0,,0
NEW YORK,2018,November,Winter Storm,,0,,0
LOUISIANA,2018,April,Tornado,50.00K,50000,0.00K,0
FLORIDA,2018,April,Tornado,50.00K,50000,0.00K,0
WISCONSIN,2018,April,Winter Weather,0.00K,0,0.00K,0
WISCONSIN,2018,April,Winter Weather,0.00K,0,0.00K,0
WISCONSIN,2018,April,Winter Weather,0.00K,0,0.00K,0
LOUISIANA,2018,April,Thunderstorm Wind,8.00K,8000,0.00K,0
MISSISSIPPI,2018,April,Thunderstorm Wind,50.00K,50000,0.00K,0
MISSISSIPPI,2018,April,Thunderstorm Wind,5.00K,5000,0.00K,0
GEORGIA,2018,April,Thunderstorm Wind,5.00K,5000,,0
GEORGIA,2018,April,Thunderstorm Wind,10.00K,10000,,0
GEORGIA,2018,April,Thunderstorm Wind,3.00K,3000,,0
CALIFORNIA,2018,April,Hail,0.00K,0,0.00K,0
CALIFORNIA,2018,April,Hail,0.00K,0,0.00K,0
CALIFORNIA,2018,April,Hail,0.00K,0,0.00K,0
CALIFORNIA,2018,April,Hail,0.00K,0,0.00K,0
CALIFORNIA,2018,April,Hail,0.00K,0,0.00K,0
CALIFORNIA,2018,April,Hail,0.00K,0,0.00K,0
CALIFORNIA,2018,April,Hail,0.00K,0,0.00K,0
CALIFORNIA,2018,April,Hail,0.00K,0,0.00K,0
IOWA,2018,April,Hail,0.00K,0,0.00K,0
IOWA,2018,April,Hail,0.00K,0,0.00K,0
IOWA,2018,April,Hail,0.00K,0,0.00K,0
WISCONSIN,2018,April,Hail,0.00K,0,0.00K,0
WISCONSIN,2018,April,Hail,15.00K,15000,0.00K,0
WISCONSIN,2018,April,Hail,0.00K,0,0.00K,0
NEBRASKA,2018,April,Hail,0.00K,0,0.00K,0
NEBRASKA,2018,April,Hail,0.00K,0,0.00K,0
NEBRASKA,2018,April,Hail,0.00K,0,0.00K,0
NEBRASKA,2018,April,Thunderstorm Wind,0.00K,0,0.00K,0
NEBRASKA,2018,April,Thunderstorm Wind,0.00K,0,0.00K,0
NEBRASKA,2018,April,Thunderstorm Wind,0.00K,0,0.00K,0
NEBRASKA,2018,April,Thunderstorm Wind,0.00K,0,0.00K,0
WYOMING,2018,April,Winter Storm,0.00K,0,0.00K,0
ILLINOIS,2018,May,Thunderstorm Wind,0.00K,0,0.00K,0
MONTANA,2018,April,Winter Storm,0.00K,0,0.00K,0
KENTUCKY,2018,April,Flood,0.00K,0,0.00K,0
KENTUCKY,2018,April,Flood,0.00K,0,0.00K,0
NEVADA,2018,April,High Wind,0.00K,0,0.00K,0
NEVADA,2018,April,High Wind,0.00K,0,0.00K,0
CALIFORNIA,2018,April,High Wind,0.00K,0,0.00K,0
CALIFORNIA,2018,April,High Wind,0.00K,0,0.00K,0
CALIFORNIA,2018,April,High Wind,0.00K,0,0.00K,0
CALIFORNIA,2018,April,High Wind,0.00K,0,0.00K,0
MINNESOTA,2018,April,Winter Storm,0.00K,0,0.00K,0
MINNESOTA,2018,April,Winter Storm,0.00K,0,0.00K,0
ILLINOIS,2018,April,Winter Weather,0.00K,0,0.00K,0
ILLINOIS,2018,April,Winter Weather,0.00K,0,0.00K,0
ILLINOIS,2018,April,Winter Weather,0.00K,0,0.00K,0
IOWA,2018,April,Winter Weather,0.00K,0,0.00K,0
IOWA,2018,April,Winter Weather,0.00K,0,0.00K,0
IOWA,2018,April,Winter Weather,0.00K,0,0.00K,0
IOWA,2018,April,Winter Weather,0.00K,0,0.00K,0
UTAH,2018,April,High Wind,0.00K,0,0.00K,0
MISSISSIPPI,2018,April,Thunderstorm Wind,6.00K,6000,0.00K,0
KENTUCKY,2018,April,Winter Weather,0.00K,0,0.00K,0
KENTUCKY,2018,April,Winter Weather,0.00K,0,0.00K,0
KENTUCKY,2018,April,Winter Weather,0.00K,0,0.00K,0
KENTUCKY,2018,April,Winter Weather,0.00K,0,0.00K,0
ARKANSAS,2018,July,Excessive Heat,0.00K,0,0.00K,0
ARKANSAS,2018,July,Excessive Heat,0.00K,0,0.00K,0
ARKANSAS,2018,July,Excessive Heat,0.00K,0,0.00K,0
TENNESSEE,2018,July,Heat,0.00K,0,0.00K,0
TENNESSEE,2018,July,Heat,0.00K,0,0.00K,0
TENNESSEE,2018,July,Heat,0.00K,0,0.00K,0
TENNESSEE,2018,July,Heat,0.00K,0,0.00K,0
TENNESSEE,2018,July,Heat,0.00K,0,0.00K,0
TENNESSEE,2018,July,Heat,0.00K,0,0.00K,0
MISSISSIPPI,2018,April,Thunderstorm Wind,15.00K,15000,0.00K,0
MISSISSIPPI,2018,April,Flash Flood,12.00K,12000,0.00K,0
WISCONSIN,2018,April,Winter Storm,0.00K,0,0.00K,0
WISCONSIN,2018,April,Winter Storm,0.00K,0,0.00K,0
WISCONSIN,2018,April,Winter Storm,0.00K,0,0.00K,0
WISCONSIN,2018,April,Winter Storm,0.00K,0,0.00K,0
NEW JERSEY,2018,April,Flash Flood,0.00K,0,0.00K,0
NEW JERSEY,2018,April,Flash Flood,0.00K,0,0.00K,0
NEW JERSEY,2018,April,Flood,0.00K,0,0.00K,0
NEW JERSEY,2018,April,Flood,0.00K,0,0.00K,0
VIRGINIA,2018,May,Flash Flood,0.00K,0,0.00K,0
ATLANTIC NORTH,2018,May,Marine Thunderstorm Wind,0.00K,0,0.00K,0
NEBRASKA,2018,June,Thunderstorm Wind,,0,,0
NEBRASKA,2018,June,Tornado,,0,,0
NEBRASKA,2018,June,Thunderstorm Wind,,0,,0
CONNECTICUT,2018,April,Winter Weather,0.00K,0,0.00K,0
CONNECTICUT,2018,April,Winter Weather,0.00K,0,0.00K,0
CONNECTICUT,2018,April,Winter Weather,0.00K,0,0.00K,0
CONNECTICUT,2018,April,Winter Weather,0.00K,0,0.00K,0
CONNECTICUT,2018,April,Winter Weather,0.00K,0,0.00K,0
MISSOURI,2018,April,Hail,0.00K,0,0.00K,0
KANSAS,2018,April,Drought,,0,,0
ARKANSAS,2018,March,Hail,0.00K,0,0.00K,0
ARKANSAS,2018,April,Thunderstorm Wind,0.00K,0,0.00K,0
ARKANSAS,2018,April,Flood,0.00K,0,0.00K,0
MICHIGAN,2018,April,Winter Storm,0.00K,0,0.00K,0
MICHIGAN,2018,April,Winter Storm,0.00K,0,0.00K,0
MICHIGAN,2018,April,Winter Storm,0.00K,0,0.00K,0
MICHIGAN,2018,April,Winter Weather,0.00K,0,0.00K,0
MICHIGAN,2018,April,Winter Weather,0.00K,0,0.00K,0
MICHIGAN,2018,April,Winter Weather,0.00K,0,0.00K,0
MICHIGAN,2018,April,Winter Weather,0.00K,0,0.00K,0
MICHIGAN,2018,April,Winter Weather,0.00K,0,0.00K,0
IOWA,2018,April,Blizzard,0.00K,0,0.00K,0
IOWA,2018,April,Blizzard,0.00K,0,0.00K,0
IOWA,2018,April,Blizzard,0.00K,0,0.00K,0
MISSISSIPPI,2018,April,Tornado,100.00K,100000,,0
CALIFORNIA,2018,April,High Wind,,0,,0
NORTH DAKOTA,2018,April,Heavy Snow,0.00K,0,0.00K,0
NORTH DAKOTA,2018,April,Heavy Snow,0.00K,0,0.00K,0
ATLANTIC SOUTH,2018,November,Marine Thunderstorm Wind,0.00K,0,0.00K,0
WISCONSIN,2018,April,Heavy Snow,0.00K,0,0.00K,0
WEST VIRGINIA,2018,April,Flood,0.00K,0,0.00K,0
WEST VIRGINIA,2018,April,Flood,0.00K,0,0.00K,0
WEST VIRGINIA,2018,April,Flood,0.00K,0,0.00K,0
WEST VIRGINIA,2018,April,Flood,0.00K,0,0.00K,0
PENNSYLVANIA,2018,April,Flood,0.00K,0,0.00K,0
OHIO,2018,April,Flood,0.00K,0,0.00K,0
MISSISSIPPI,2018,August,Heat,0.00K,0,0.00K,0
MISSISSIPPI,2018,August,Heat,0.00K,0,0.00K,0
MISSOURI,2018,August,Heat,0.00K,0,0.00K,0
MISSOURI,2018,August,Heat,0.00K,0,0.00K,0
TENNESSEE,2018,August,Heat,0.00K,0,0.00K,0
TENNESSEE,2018,August,Heat,0.00K,0,0.00K,0
TENNESSEE,2018,August,Heat,0.00K,0,0.00K,0
MICHIGAN,2018,August,Funnel Cloud,0.00K,0,0.00K,0
MICHIGAN,2018,August,Thunderstorm Wind,15.00K,15000,0.00K,0
MISSOURI,2018,May,Thunderstorm Wind,0.00K,0,0.00K,0
MISSOURI,2018,May,Thunderstorm Wind,0.00K,0,0.00K,0
MISSOURI,2018,May,Thunderstorm Wind,0.00K,0,0.00K,0
MISSOURI,2018,May,Thunderstorm Wind,0.00K,0,0.00K,0
SOUTH DAKOTA,2018,April,Flood,0.00K,0,0.00K,0
SOUTH DAKOTA,2018,April,Flood,0.00K,0,0.00K,0
SOUTH DAKOTA,2018,April,Flood,0.00K,0,0.00K,0
SOUTH DAKOTA,2018,April,Flood,0.00K,0,0.00K,0
NEBRASKA,2018,June,Flood,0.00K,0,0.00K,0
NEBRASKA,2018,June,Hail,0.00K,0,0.00K,0
NEBRASKA,2018,June,Hail,0.00K,0,0.00K,0
NEBRASKA,2018,June,Thunderstorm Wind,0.00K,0,0.00K,0
NEBRASKA,2018,June,Thunderstorm Wind,0.00K,0,0.00K,0
KANSAS,2018,March,Hail,0.00K,0,0.00K,0
KANSAS,2018,March,Thunderstorm Wind,0.00K,0,0.00K,0
ARKANSAS,2018,April,Flood,0.00K,0,0.00K,0
ARKANSAS,2018,May,Thunderstorm Wind,,0,0.00K,0
ARKANSAS,2018,May,Thunderstorm Wind,0.00K,0,0.00K,0
ARKANSAS,2018,May,Thunderstorm Wind,,0,,0
ARKANSAS,2018,May,Thunderstorm Wind,,0,,0
ARKANSAS,2018,May,Thunderstorm Wind,,0,,0
ARKANSAS,2018,May,Thunderstorm Wind,,0,,0
NEBRASKA,2018,June,Flash Flood,0.00K,0,0.00K,0
ARKANSAS,2018,March,Hail,0.00K,0,0.00K,0
ARKANSAS,2018,March,Hail,0.00K,0,0.00K,0
ARKANSAS,2018,March,Hail,0.00K,0,0.00K,0
MONTANA,2018,April,Winter Storm,0.00K,0,0.00K,0
MONTANA,2018,April,Winter Storm,0.00K,0,0.00K,0
MONTANA,2018,April,Winter Storm,0.00K,0,0.00K,0
